Year,City,Sport,Discipline,NOC,Event,Event gender,Medal
2012,London,Cycling,Cycling Track,DEN,omnium,M,Gold
2012,London,Cycling,Cycling Track,FRA,omnium,M,Silver
2012,London,Cycling,Cycling Track,AUS,omnium,W,Bronze
2012,London,Cycling,Cycling Track,GBR,omnium,W,Gold
2012,London,Cycling,Cycling Track,USA,omnium,W,Silver
2012,London,Cycling,Cycling Track,CHN,sprint,W,Bronze
2012,London,Cycling,Cycling Track,AUS,sprint,W,Gold
2012,London,Cycling,Cycling Track,GBR,sprint,W,Silver
2012,London,Cycling,Cycling Track,AUS,sprint individual,M,Bronze
2012,London,Cycling,Cycling Track,GBR,sprint individual,M,Gold
2012,London,Cycling,Cycling Track,FRA,sprint individual,M,Silver
2012,London,Cycling,Cycling Track,NZL,team pursuit,M,Bronze
2012,London,Cycling,Cycling Track,GBR,team pursuit,M,Gold
2012,London,Cycling,Cycling Track,AUS,team pursuit,M,Silver
2012,London,Cycling,Cycling Track,CAN,team pursuit,W,Bronze
2012,London,Cycling,Cycling Track,GBR,team pursuit,W,Gold
2012,London,Cycling,Cycling Track,USA,team pursuit,W,Silver
2012,London,Cycling,Cycling Track,GER,team sprint,M,Bronze
2012,London,Cycling,Cycling Track,GBR,team sprint,M,Gold
2012,London,Cycling,Cycling Track,FRA,team sprint,M,Silver
2012,London,Cycling,Cycling Track,AUS,team sprint,W,Bronze
2012,London,Cycling,Cycling Track,GER,team sprint,W,Gold
2012,London,Cycling,Cycling Track,CHN,team sprint,W,Silver
2012,London,Cycling,Mountain Bike,ITA,cross-country,M,Bronze
2012,London,Cycling,Mountain Bike,CZE,cross-country,M,Gold
2012,London,Cycling,Mountain Bike,SUI,cross-country,M,Silver
2012,London,Cycling,Mountain Bike,USA,cross-country,W,Bronze
2012,London,Cycling,Mountain Bike,FRA,cross-country,W,Gold
2012,London,Cycling,Mountain Bike,GER,cross-country,W,Silver
2012,London,Equestrian,Equestrian,GBR,dressage individual,Mixed,Bronze
2012,London,Equestrian,Equestrian,GBR,dressage individual,Mixed,Gold
2012,London,Equestrian,Equestrian,NED,dressage individual,Mixed,Silver
2012,London,Equestrian,Equestrian,NED,dressage team,Mixed,Bronze
2012,London,Equestrian,Equestrian,GBR,dressage team,Mixed,Gold
2012,London,Equestrian,Equestrian,GER,dressage team,Mixed,Silver
2012,London,Equestrian,Equestrian,GER,eventing individual,Mixed,Bronze
2012,London,Equestrian,Equestrian,GER,eventing individual,Mixed,Gold
2012,London,Equestrian,Equestrian,SWE,eventing individual,Mixed,Silver
2012,London,Equestrian,Equestrian,NZL,eventing team,Mixed,Bronze
2012,London,Equestrian,Equestrian,GER,eventing team,Mixed,Gold
2012,London,Equestrian,Equestrian,GBR,eventing team,Mixed,Silver
2012,London,Equestrian,Equestrian,IRL,jumping individual,Mixed,Bronze
2012,London,Equestrian,Equestrian,SUI,jumping individual,Mixed,Gold
2012,London,Equestrian,Equestrian,NED,jumping individual,Mixed,Silver
2012,London,Equestrian,Equestrian,KSA,jumping team,Mixed,Bronze
2012,London,Equestrian,Equestrian,GBR,jumping team,Mixed,Gold
2012,London,Equestrian,Equestrian,NED,jumping team,Mixed,Silver
2012,London,Fencing,Fencing,KOR,_p_e individual,M,Bronze
2012,London,Fencing,Fencing,VEN,_p_e individual,M,Gold
2012,London,Fencing,Fencing,NOR,_p_e individual,M,Silver
2012,London,Fencing,Fencing,CHN,_p_e individual,W,Bronze
2012,London,Fencing,Fencing,UKR,_p_e individual,W,Gold
2012,London,Fencing,Fencing,GER,_p_e individual,W,Silver
2012,London,Fencing,Fencing,USA,_p_e team,W,Bronze
2012,London,Fencing,Fencing,CHN,_p_e team,W,Gold
2012,London,Fencing,Fencing,KOR,_p_e team,W,Silver
2012,London,Fencing,Fencing,KOR,foil individual,M,Bronze
2012,London,Fencing,Fencing,CHN,foil individual,M,Gold
2012,London,Fencing,Fencing,EGY,foil individual,M,Silver
2012,London,Fencing,Fencing,ITA,foil individual,W,Bronze
2012,London,Fencing,Fencing,ITA,foil individual,W,Gold
2012,London,Fencing,Fencing,ITA,foil individual,W,Silver
2012,London,Fencing,Fencing,GER,foil team,M,Bronze
2012,London,Fencing,Fencing,ITA,foil team,M,Gold
2012,London,Fencing,Fencing,JPN,foil team,M,Silver
2012,London,Fencing,Fencing,KOR,foil team,W,Bronze
2012,London,Fencing,Fencing,ITA,foil team,W,Gold
2012,London,Fencing,Fencing,RUS,foil team,W,Silver
2012,London,Fencing,Fencing,RUS,sabre individual,M,Bronze
2012,London,Fencing,Fencing,HUN,sabre individual,M,Gold
2012,London,Fencing,Fencing,ITA,sabre individual,M,Silver
2012,London,Fencing,Fencing,UKR,sabre individual,W,Bronze
2012,London,Fencing,Fencing,KOR,sabre individual,W,Gold
2012,London,Fencing,Fencing,RUS,sabre individual,W,Silver
2012,London,Fencing,Fencing,ITA,sabre team,M,Bronze
2012,London,Fencing,Fencing,KOR,sabre team,M,Gold
2012,London,Fencing,Fencing,ROU,sabre team,M,Silver
2012,London,Football,Football,KOR,football,M,Bronze
2012,London,Football,Football,MEX,football,M,Gold
2012,London,Football,Football,BRA,football,M,Silver
2012,London,Football,Football,CAN,football,W,Bronze
2012,London,Football,Football,USA,football,W,Gold
2012,London,Football,Football,JPN,football,W,Silver
2012,London,Gymnastics,Artistic Gymnastics,USA,beam,W,Bronze
2012,London,Gymnastics,Artistic Gymnastics,CHN,beam,W,Gold
2012,London,Gymnastics,Artistic Gymnastics,CHN,beam,W,Silver
2012,London,Gymnastics,Artistic Gymnastics,RUS,floor exercises,M,Bronze
2012,London,Gymnastics,Artistic Gymnastics,CHN,floor exercises,M,Gold
2012,London,Gymnastics,Artistic Gymnastics,JPN,floor exercises,M,Silver
2012,London,Gymnastics,Artistic Gymnastics,RUS,floor exercises,W,Bronze
2012,London,Gymnastics,Artistic Gymnastics,USA,floor exercises,W,Gold
2012,London,Gymnastics,Artistic Gymnastics,ROU,floor exercises,W,Silver
2012,London,Gymnastics,Artistic Gymnastics,CHN,horizontal bar,M,Bronze
2012,London,Gymnastics,Artistic Gymnastics,NED,horizontal bar,M,Gold
2012,London,Gymnastics,Artistic Gymnastics,GER,horizontal bar,M,Silver
2012,London,Gymnastics,Artistic Gymnastics,RUS,individual all-round,W,Bronze
2012,London,Gymnastics,Artistic Gymnastics,USA,individual all-round,W,Gold
2012,London,Gymnastics,Artistic Gymnastics,RUS,individual all-round,W,Silver
2012,London,Gymnastics,Artistic Gymnastics,USA,individual all-round,M,Bronze
2012,London,Gymnastics,Artistic Gymnastics,JPN,individual all-round,M,Gold
2012,London,Gymnastics,Artistic Gymnastics,GER,individual all-round,M,Silver
